,Id,User,Tweet,class_label
790,2173779986,Tom Tugendhat,"🚨 OUT NOW: Our new #CentreWrite magazine on #LevellingUp after #COVID19.

What does it mean and how can it be delivered?

Featuring @NeilDotObrien, @KwasiKwarteng, Baroness Finn, @michaelkenny_, @BenHouchen, Lord O'Neill, @DehennaDavison, and more!

👉 https://t.co/yMEn5ck9Ao https://t.co/qVGlqPuvp5",NEGATIVE
791,3282955777,Bean & Sprout (REAL #bckids) Want #ZeroCovidBC!,"Re-upping after yesterday's threat to those who dare demand our chief public health officer actually, you know, protect the public #COVID19. 

Wait... maybe since she thinks public schools aren't public... she thinks kids aren't 'the public'? 🤦‍♀️

#bced #FloridaOfCanada https://t.co/TExvnxQeFQ",POSITIVE
792,20551121,ronan mcloughlin,Forgot to post yesterday’s #lockdownwalk picture - it was a #beautiful #morning and great #sunrise - #covid19 #5klimit @ Castaheany https://t.co/BHmrKLK7HO,NEGATIVE
793,601926726,MaLanterne,"Vintage Bookends, MAUL Pair of Metal Bookends, Twin Industrial Metal Bookends, Bright Yellow Book Organizers, Retro, Library, Germany 70s https://t.co/mQUpzaawXO #Mothersday #FREESHIPPING #Vintage #lockdown #Gifts #Wedding #SPRING #covid19 #BlackFriday https://t.co/jMw12mSAOw",NEGATIVE
794,1513504760,Vinod Lion ࿗ #VSL,"#mankibaat Highlights 
@narendramodi spoke about
1) Self-Reliant India Examples.
2) Promote Sanskrit 
3) To promote Commentry of sports in Indian Languages
4) Wished Students Good Luck
5) Water is Priceless
6) Paid tributes to Ravidasji 
7) Be #COVID19 Vigilant.

Do Listen!",NEGATIVE
795,1055591100,Zobop Republic,@archillect I take it Archillect hasn't heard of #Covid19.,NEGATIVE
796,4832901327,Medical Marijuana Program Connection,"#cannabiscommunity #marijuana #cannabis Applied DNA Reports First Fiscal Quarter 2021 Revenues at Upper End of Guided Range  
STONY BROOK, N.Y.--(BUSINESS WIRE)---- $APDN #COVID19--Reports First Fiscal Quarter 2021 Revenues at Upper End of Guided Range https://t.co/tD7a9ozUbK https://t.co/IXOZfQhJbB",NEGATIVE
797,2189892361,Sambad English,"#Odisha reports 87 fresh #COVID19 cases; 53 quarantine cases &amp; 34 are local contact cases.

Total caseload surges to 3,37,191. https://t.co/aamH2MVtxy",POSITIVE
798,1.29E+18,NuMindBodyHealth,"#virtualappointment #doctor #Florida #miami #winterpark #orlando #jacksonville #Tallahassee #mood #anxiety #depression #stress #focus #COVID19 #parents #students #emotionalsupportanimal #FMLA #VACCINE #mentalhealth #primarycare #Rx NO WAITING! NO TRAVEL, CONVENIENT, &amp; AFFORDABLE! https://t.co/eEVlDT65Ei https://t.co/QUGS3CMsmx",NEGATIVE
799,1.10E+18,Dinalipi Online,"Centre fixes Covid vax price at Rs 250 per dose

#India #Covid19 #CovidPandemic #CovidVaccine #CoronaVaccine #Covid19Vaccine #CovidVaxPrice #NationalHealthMission #Dinalipi 

https://t.co/uVUyqUaMp6",NEGATIVE
800,87358629,Myra *Wear a Mask*,"NYS has the highest rate of people currently hospitalized from #Covid19 in the US, almost double the national rate. 

#ZeroCovidNY #NewYork 

https://t.co/bdUROZtxFi https://t.co/8FGE7SPvtw",POSITIVE
801,2498252630,Vani-Veena,"Understanding #Trauma 
Stark variations in People’s #ResponseToTrauma don’t always point to faulty beliefs on part of Victims, they point to real differences in their brains, bodies, backgrounds, and environments.
#COVID19
@mind_flourish @baski_LA 

https://t.co/Ti2wCVCrcm",NEGATIVE
802,18866090,Anil Gulati,Media workshop on #COVID19 vaccination - second round being held at #Bhopal. Minister Health and Family Welfare @DrPRChoudhary speaking to media on plans for second round. @UNICEFIndia @MoHFW_INDIA @soniasarkars https://t.co/rvuRESPbD7,POSITIVE
803,879598382,Tommy Scroggins,"Watch this and you'll begin to understand why #COVID19 was engineered and intentionally released on us all. #coronavirus
https://t.co/zWcn8PKTgc",NEGATIVE
804,1.18E+18,C. Kerrstall #WearAMask 🤘Carpe Noctem 🌃🦉🎭,"@lourdesgnavarro @NPR @NPRWeekend Was baffled as to why five weeks had passed since I first heard of the novel coronavirus and the US seemed oblivious  to the killer train hurling down the tracks. So much for modern day advancements in communication. It might as well been 1918. 
#pandemic #COVID19 #TrumpVirus",NEGATIVE
805,20515990,Rachel Beth Ahrens,"@nateluissilva Wish I could, and yes, I want to, but I'm scared they will never let me be vaccinated because of my age. I'm in my 30s, and bipolar and chronic TMJ disease migraines are not good enough reasons to get the #COVID19 vaccine, I'm not high risk. I may have to wait 4 years.",NEGATIVE
806,326870482,Afrocentric Muslimah,Pity the shopowners didn’t know this back when police officers were entering their premises and stealing their stock of cigarettes during the first #COVID19 lockdown 🤷🏻‍♀️ https://t.co/6okGoxO456,NEGATIVE
807,1.10E+18,かわたる,"Tokyo reported 329/7,139 new #COVID19 cases on Sunday, a day after posting 337 cases, and bringing the overall total in the capital to 111,676, according to Bureau of Social Welfare and Public Health #Tokyo #Japan #coronavirus Details 👉 https://t.co/eyijER4BHw https://t.co/UhHUQrKQzo",POSITIVE
808,232899468,Sks,"India setting an example for the world.

#LargestVaccineDrive #COVID19 https://t.co/oXP2Blto1X",NEGATIVE
809,9.86E+17,PRO Defence Trivandrum,"#COVID19 Vaccination Phase-II to begin from 1st March 2021.
Citizens above 60 years, 45+ people with comorbidities to be part of the inoculation drive. #LargestVaccineDrive #IndiaFightsCorona
Follow pandemic appropriate behaviour
#JanAndolan https://t.co/jdtXTJKYfO",POSITIVE
810,49003527,"Ziad Khatib, MSc, EMBA, PhD, Assoc. Prof.",Something to learn from #covid19 transmission pattern. The virus does not identify differences between people. Then we should close our eyes to racial differences and welcome all with the light of #oneness ... #Unity @WHO @DrTedros https://t.co/JxLvfvQvqm https://t.co/vP3irleR1W,POSITIVE
811,2571833844,Mental Daily,"Mental health deterioration caused by COVID-19 pandemic varied by gender and ethnicity among British people, research finds https://t.co/sXr5HUTBsH #COVID19 #epidemiology #mentalhealth https://t.co/EEZ8AtXSdn",POSITIVE
812,9.09E+17,COVID Scale,"Since the start of the pandemic, 524,669 Americans have died from #COVID19 (20.7% of all deaths worldwide). That is about the same as 212 Attack on Pearl Harbors which killed 2,467 people in 1941: https://t.co/vYYXCvyaYQ",NEGATIVE
813,393221914,IFC South Asia,"Join @HartwigSchafer, @adarpoonawalla, @doctorsoumya,  Santiago Cornejo, Lalith Weeratunga, Vinod Paul, and Hans Timmer to learn how #SouthAsia can ensure fast and equitable access to vaccines against #COVID19. Watch LIVE on March 4 | 7:30 – 9:00 AM EST: https://t.co/Hqqf4Kogfg https://t.co/0rdasZNmXx",NEGATIVE
814,46470122,LA County Sheriffs,"Day one of the #COVID19 Vaccine Clinic is now over. This event, hosted by LASD’s Community Advisory Council, is still on for Sun 2/28/21.  If you are 65+ or a Healthcare worker w/direct patient contact, sign up &amp; register at  https://t.co/M42mSWQoEJ. Click the Register button. https://t.co/f95dBqFt6p",NEGATIVE
815,8.03E+17,BSCT 🇿🇦,"As at 27 February 33,237 active cases of Covid-19 in South Africa #SouthAfrica #Covid19SA #COVID19inSA #Covid19 #Covid_19 #coronavirus #CoronaVirusUpdate #coronavaccine #COVID19SouthAfrica #secondwave #level3 https://t.co/lqyVomGgu6",POSITIVE
816,3575548635,DFA,"Beautiful! DFA member @SunshineCinema had first screenings of the year, under new #Covid19 protocols.  Ambassador Thabang Thapo had his first community based free solar powered screening of @liyana in Soutpan, Free State. https://t.co/Y06Dr8HFra",NEGATIVE
817,249700990,World Bank Education,"Blog: The role of #Teachers is rapidly evolving - becoming in many ways more difficult during #COVID19 than when learning took place only in person. 

How can policymakers support teachers now &amp; as schools start to reopen?
https://t.co/em2Loyg68w",NEGATIVE
818,3122211,Juan José Calderón Amador,Covid-19 and IoT: Some Perspectives on the Use of IoT Technologies in Preventing and Monitoring COVID-19 Like Infectious Diseases &amp; Lessons Learned &amp; Impact of Pandemic on IoT https://t.co/JqrMaNtdlK @eraser #BDT 🤖  #Blockchain &amp; #DigitalTransformation ₿ #IoT #COVID19 #tech,NEGATIVE
819,1.33E+18,Ducey Unmasked,It is the end of day 352 of Arizona's State of Emergency and @dougducey has NOT issued a statewide mask mandate. #covid19 #Arizona,NEGATIVE
820,1612504999,Business Insider India🇮🇳,"India records 16,752 fresh #COVID19 cases, biggest single-day jump in 30 days 

https://t.co/bE5xWdqLLW https://t.co/gga5g9Xeug",POSITIVE
821,1.33E+18,BioTimes,"Hello everyone 😀. Our this week's article is going to be on Snake Venom 🐍💉👨‍🔬
Don't forget to tune in tomorrow to know more 
Link: https://t.co/SXj27lLInc
#snake #Venom #wildlife #photography #scary #Biology #science #COVID19 #researcher #wild #jungle #forest #blogger #Blog #us https://t.co/2BxnWQtUz2",NEGATIVE
822,2693954383,TopFeatured.com,800-year-old #prophecy 'predicts US #war with #Iran before #Covid19 #pandemic ends' ... https://t.co/zJPgkun3vK,NEGATIVE
823,77236432,CampdenFB,"Family business leader turned coach Philip Mackeown is calling on families to emerge from #Covid19 with an “additional font of courage within” and for their successors who must carry the businesses—and the family—forward
#successionplanning #familybusiness https://t.co/BSP6EUsX90 https://t.co/ZA8fA7AuHQ",NEGATIVE
824,487118986,China Xinhua News,"-Thailand, Malaysia receive 1st batch of Chinese vaccines
-Indonesian president receives his first shot of Sinovac vaccine, kicking off the nation's mass
vaccination
#WorldInsights: More Southeast Asian nations embrace Chinese vaccines to fight #COVID19 https://t.co/jbyXWdnPQG https://t.co/APmC3dQ4NP",POSITIVE
825,1.20E+18,Resilient Cities Network,"The live music and entertainment industry has been heavily affected by #COVID19. 
This week's Manchester Briefing considers how cities can apply a targeted contact tracing program to support the regeneration of live entertainment events. 

More lessons: https://t.co/cVa798SJCo",NEGATIVE
826,9.04E+17,Keepnet Labs,"What is a Whaling Attack?

https://t.co/IbTrvPAp65

#databreach #malware #ransomware #emailsecurity #datasecurity #iot #covid19 #CISO #apple #cybersecurity #hacking #technology #infosec #Fraud #tech https://t.co/XItiwrLxyA",NEGATIVE
827,135187648,World Bank Africa,"In a world desperately seeking relief from #COVID19, how can we tackle the enormous challenges of rapid, widespread vaccination? Join us to discuss ""Deploying the COVID-19 Vaccine: Where, When and How?"" 
💉✈️🚚🏥
REGISTER by March 2: https://t.co/wrJuyncXEa https://t.co/SUYaKOvhRk",NEGATIVE
828,1.06E+18,TheMorningStandard,"Union cabinet secretary Rajiv Gauba chaired a high-level review meeting with chief secretaries of states reporting surge in #Covid19 cases &amp; advised them to refocus on surveillance and stringent containment. 
https://t.co/x3EJMcoe09",NEGATIVE
829,960980526,RandomNews,"There are new #rules this #tax season, courtesy of #COVID19. Here's what you need to know https://t.co/vcHimXVDXJ",NEGATIVE
830,1.03E+18,ACRM International Networking Group,"New #originalresearch in #ARRCT the #openaccess journal of ACRM
COVID-19: patient characteristics in the first phase of post-intensive care rehabilitation from Wiertz et al.
At https://t.co/F4WjzIBKKx
#COVID19 #rehabilitation #PMandR #physiatry #criticalcare https://t.co/5opeFAj9x5",NEGATIVE
831,433849505,Sara Chang,".@Internews Lebanon's final #COVID19 rumor tracking report highlights

🔎 Understand root causes of rumors
🤝 Use media for engagement, not lecturing
👀 Hold media accountable for their role in spreading rumors
‼️ Be specific, consistent, &amp; transparent

https://t.co/gzAl5CMTqP",NEGATIVE
832,2273355108,Working on Fire,"Withdrawal is a common reaction to trauma and can lead to a cycle of inactivity. Restore your mental health! 

#COVID19 
#MentalHealthAwareness 
#StayHealthy https://t.co/i2fmb8EdWk",NEGATIVE
833,60017224,The Peninsula Qatar,"Dr. Al Maslamani emphasised that it is very important that people seek help as soon as they experience COVID-19 symptoms. 
#Qatar #Covid19 #Travellers 

https://t.co/XX65bobgiJ",POSITIVE
834,134758540,The Times Of India,"Kasturba Hospital: Mumbai's ground zero 

It was the city’s first line of defence in fight against #Covid19, its Ground Zero, for close to two months when the whole world was grappling with a virus nobody knew anything about.

Read: https://t.co/msPmxzQUr9 https://t.co/IpzxS4dqA2",POSITIVE
835,604282994,MarhabaQatar,"COVID-19 updates and the latest news around Qatar, brought to you by Qatar Quick and Marhaba.

Watch it here: https://t.co/pLYmj9WhfD 

@iCandy_pw #QatarQuick #Marhaba #Qatar #LatestUpdates #News #COVID19 #COVIDUpdates https://t.co/rOMTBAwNeU",NEGATIVE
836,117356282,Gulf Daily News,"Positive cases of Covid-19 detected aboard two US Navy warships brought them back to the Naval Support Activity (NSA) base in Bahrain over the weekend

https://t.co/hQV0G7n9gg

#Bahrain #Manama #US #America #UnitedStates #UnitedStatedofAmerica #Covid #Covid19 #Corona #CoronaVirus https://t.co/sQQsEzxlpT",NEGATIVE
837,2898973500,Vikas Wadhawan,"Thanks for spreading this message @hvgoenka 

It’s important for people to get vaccinated without any fear. It’s a #LifeSaver 

#COVID19 #COVIDVaccination https://t.co/D0X2wLtSot",POSITIVE
838,1.21E+18,Humanity First International,"With the help of @humanityfirstDE over 33,000 warm #meals have been provided in #Athens to those in need in #Greece through the #COVID19 pandemic https://t.co/WNU5H82s1o",NEGATIVE
839,1.14E+18,Cy Husain 🌹,"@VPS_Reports ⚠Wild Scheme to Sabotage #COVID19 #Vaccine promoted by Some #AntiVaxxers, consists of completely FALSE evidence that these vaccines against COVID-19 have started killing people❗
https://t.co/MLMDITF1c9",NEGATIVE
840,121851102,Nikki Munsie,"Excellent news . . . FDA approves Johnson &amp; Johnson vaccine !  
#COVID19 
https://t.co/TT2uq2uBlR",NEGATIVE
841,1.13E+18,NBT WORLD News,"The Thai workforce needs to speed up development of its digital skills, as digital technology is likely to replace human workers faster than previously forecast due to the pandemic.

Read more : https://t.co/jXqlhOMtoB

#COVID19 #coronavirus #Thailand #news #vaccine https://t.co/GO5iJSy09A",NEGATIVE
842,44900754,Sreedhar Pillai,"#Chennai daily #COVID19 cases are on the increase! Be careful, please continue to take health precautions and wear a mask outside your home. https://t.co/30IdtR9v8H",POSITIVE
843,268385416,Tim White,"#Belgium had a big drop yesterday, but I wanted to wait to see if the trend continued. Well cases are up today, but only 4.5%.

So a good chance that Belgium is already over the peak with 2,760 new cases of #Covid19, just 120 more than last Sunday.",POSITIVE
